,norad_id,timestamp,equatorial_phase,magnitude,magnitude_unc,sensor,zeroptd
0,12,2025-10-31T11:27:40.974951Z,-104.29297076617458,18.77554818814455,0.22707712790151277,e74c0d42,28.286014
1,12,2025-10-31T11:28:09.763047Z,-104.23081379702859,19.896818861870972,0.2690910701323996,e74c0d42,28.264840999999997
2,12,2025-10-31T11:28:15.527007Z,-104.21836636607713,19.533123144907556,0.249364171444095,e74c0d42,28.267767
3,12,2025-10-31T11:28:33.331939Z,-104.17991116498592,19.822674550820356,0.2591600136614443,e74c0d42,28.270697
4,12,2025-10-31T11:28:44.917956Z,-104.15488358360184,19.61514770518243,0.2417491602550048,e74c0d42,28.272255
5,12,2025-10-31T11:29:02.223997Z,-104.11749393574533,19.66485819237654,0.25796107993455136,e74c0d42,28.234025000000003
6,12,2025-10-31T11:29:13.997017Z,-104.09205429119838,19.70365698768267,0.25318813717076083,e74c0d42,28.258255
7,12,2025-10-31T11:30:00.492038Z,-103.99155351567576,19.743540696555257,0.25834271378151924,e74c0d42,28.203089
8,12,2025-10-31T11:30:06.283034Z,-103.97903242760093,19.724158125841768,0.26366821093184517,e74c0d42,28.238498999999997
9,12,2025-10-31T11:30:29.747964Z,-103.92828912308781,19.623443508401323,0.24606745488991427,e74c0d42,28.245229000000002
10,12,2025-10-31T11:31:04.153089Z,-103.8538634344888,19.70480773355588,0.25064084585119,e74c0d42,28.224192000000002
11,12,2025-10-31T11:31:15.615992Z,-103.82906034020404,19.689942380079994,0.25609149257443126,e74c0d42,28.231595
12,12,2025-10-31T11:31:50.034956Z,-103.75456638395717,19.41706896980766,0.27124520347648545,e74c0d42,28.192324
13,12,2025-10-31T11:32:12.971062Z,-103.70490904997737,19.795436654503547,0.27533399996368046,e74c0d42,28.211955000000003
14,12,2025-10-31T11:32:18.702030Z,-103.69249932614461,19.417727868324082,0.25915314517867616,e74c0d42,28.188735
15,12,2025-10-31T11:49:50.017994Z,-101.4016178311992,19.363949437944573,0.2211133849318037,e74c0d42,28.161377
16,12,2025-10-31T11:49:55.745985Z,-101.38905362567611,19.418248764334813,0.22627537454172958,e74c0d42,28.155759000000003
17,12,2025-10-31T11:50:01.497996Z,-101.37643578597519,19.303423192316103,0.22215872407132697,e74c0d42,28.159523
18,12,2025-10-31T11:50:07.257007Z,-101.36380163940329,19.360933583993972,0.23282715912238416,e74c0d42,28.158273
19,12,2025-10-31T11:50:13.020001Z,-101.35115780118414,19.212884117086016,0.2257819102054015,e74c0d42,28.138542
20,12,2025-10-31T11:50:18.755999Z,-101.33857224325936,19.43241655485624,0.22786536670586865,e74c0d42,28.161909
21,12,2025-10-31T11:50:24.504992Z,-101.32595722265748,19.632006354917856,0.23690156019959008,e74c0d42,28.178742999999997
22,12,2025-10-31T11:50:30.253020Z,-101.31334336807075,18.946027462438945,0.22732782742330512,e74c0d42,28.150066000000002
23,12,2025-10-31T11:50:35.988012Z,-101.30075717161482,19.336529730694064,0.22726637059626748,e74c0d42,28.165466000000002
24,12,2025-10-31T11:51:16.550013Z,-101.21171138456737,18.809175993086328,0.20373373556924734,e74c0d42,28.156317
25,12,2025-10-31T11:51:22.287982Z,-101.19911097076381,19.33137076295495,0.2213978312540572,e74c0d42,28.153678
26,12,2025-10-31T11:51:28.011990Z,-101.18654026263191,19.480617434830393,0.22918851241718027,e74c0d42,28.151635
27,12,2025-10-31T11:51:33.746983Z,-101.17394447530874,19.434618990458844,0.20986424193034886,e74c0d42,28.152945000000003
28,12,2025-10-31T11:52:02.450991Z,-101.11088736494503,19.494364830400652,0.2194431503624572,e74c0d42,28.157973
29,12,2025-10-31T11:52:08.503986Z,-101.09758704729009,19.374469232999036,0.20116389388008973,e74c0d42,28.159148000000002
30,12,2025-10-31T11:52:14.232983Z,-101.08499766825196,19.305459012636522,0.21158174997149448,e74c0d42,28.148394000000003
31,12,2025-10-31T11:52:19.968981Z,-101.07239194317958,19.260172769887866,0.20899221021128994,e74c0d42,28.144345
32,12,2025-10-31T11:52:25.696007Z,-101.05980497488963,19.3974215935042,0.21333605235871408,e74c0d42,28.151760000000003
33,12,2025-10-31T11:52:31.434982Z,-101.04719078129365,19.639783243525713,0.21566799313760027,e74c0d42,28.145201
34,12,2025-10-31T11:52:37.170014Z,-101.03458429001833,19.290928612451633,0.21465451893682558,e74c0d42,28.162627
35,12,2025-10-31T17:00:03.646745Z,-49.190854149194436,17.22815967450253,0.16885366730100945,7c4ede33,27.063899
36,12,2025-10-31T17:00:09.527864Z,-49.16759683876246,17.306519245079578,0.15071735508560385,7c4ede33,27.076636
37,12,2025-10-31T17:00:15.069737Z,-49.14567430975854,17.128260151228456,0.1740130903840283,7c4ede33,27.050007
38,12,2025-10-31T17:00:20.730700Z,-49.123273877022314,17.183025766308383,0.15555383441432744,7c4ede33,27.030121
39,12,2025-10-31T17:00:26.558711Z,-49.10020524328009,17.337912365193528,0.15816131796365382,7c4ede33,27.052132999999998
40,12,2025-10-31T17:00:32.272460Z,-49.07758179760172,17.311888139249017,0.15434420119006736,7c4ede33,27.055279
41,12,2025-10-31T17:00:37.987496Z,-49.05494623187029,17.17822716669216,0.16078213862242285,7c4ede33,27.05229
42,12,2025-10-31T17:00:44.016673Z,-49.031058827095066,17.183824152183686,0.13822047460488623,7c4ede33,27.032570999999997
43,12,2025-10-31T17:00:49.885882Z,-49.00779769093604,17.079035522365977,0.14229301444905862,7c4ede33,27.009335999999998
44,12,2025-10-31T17:00:55.770864Z,-48.98446658948879,17.278624971764906,0.14653902219204276,7c4ede33,27.040717
45,12,2025-10-31T17:01:01.629130Z,-48.961233987188066,17.0124940260776,0.16409410922089798,7c4ede33,27.027177000000002
46,12,2025-10-31T17:01:07.548873Z,-48.93775005897528,17.28440147744893,0.1469715007237798,7c4ede33,27.025340999999997
47,12,2025-10-31T17:01:13.404886Z,-48.914511507173245,17.22210851858107,0.15249972098335132,7c4ede33,26.986036
48,12,2025-10-31T17:01:19.275061Z,-48.891209320923394,17.304668203208355,0.15500661870062193,7c4ede33,26.977643
49,12,2025-10-31T17:03:38.811621Z,-48.33510310904025,17.05566683123681,0.14936061076803347,728f206c,27.237181
50,12,2025-10-31T17:03:50.759574Z,-48.28728833098823,16.829900395146442,0.13000738465179584,728f206c,27.226109
51,12,2025-10-31T17:03:56.727275Z,-48.26339431561126,16.993064428397357,0.14183530202315645,728f206c,27.227950999999997
52,12,2025-10-31T17:04:02.664398Z,-48.23961496316112,17.135734116652912,0.1415826670182477,728f206c,27.221705
53,12,2025-10-31T17:04:08.624374Z,-48.215736282147965,16.951036865900388,0.1551097962734785,728f206c,27.197888
54,12,2025-10-31T17:04:14.574372Z,-48.19188977997716,17.025915569443487,0.149532122385125,728f206c,27.215116000000002
55,12,2025-10-31T17:04:20.527267Z,-48.16802386499423,17.031470318543086,0.13276961258134332,728f206c,27.218868999999998
56,12,2025-10-31T17:04:26.487564Z,-48.14412045087906,17.035446507753917,0.1475810137145019,728f206c,27.230682
57,12,2025-10-31T17:04:32.453333Z,-48.12018724744569,16.977810042121362,0.14306850879561164,728f206c,27.218052999999998
58,12,2025-10-31T17:04:38.461589Z,-48.09607565972346,17.049247500410335,0.1515723449181941,728f206c,27.215057
59,12,2025-10-31T17:04:44.445383Z,-48.072054318385426,16.948439764102382,0.15671621701661892,728f206c,27.207318
60,12,2025-10-31T17:04:50.363516Z,-48.04828878594129,17.089267081108748,0.14100278578808295,728f206c,27.22065
61,12,2025-10-31T17:04:56.337332Z,-48.024291794265785,16.949700727655237,0.1633885017374234,728f206c,27.207946999999997
62,12,2025-10-31T17:05:02.271558Z,-48.00044602111283,17.008765544761808,0.1389255464484484,728f206c,27.223131000000002
63,12,2025-10-31T17:05:08.203532Z,-47.97660150712203,16.971861750984598,0.14249245111233086,728f206c,27.242837
64,12,2025-10-31T17:05:14.189579Z,-47.95253173760898,16.930252993464144,0.13949484247096736,728f206c,27.231271999999997
65,12,2025-10-31T17:05:20.155348Z,-47.9285356044514,16.97157515626369,0.15760927328047675,728f206c,27.253216000000002
66,12,2025-10-31T17:05:26.172294Z,-47.904325627352705,17.063316590373503,0.13789423519494934,728f206c,27.23836
67,12,2025-10-31T17:05:32.134522Z,-47.88032789084337,16.863331267259277,0.13925401618624864,728f206c,27.225628
68,12,2025-10-31T17:05:38.064565Z,-47.85645186818661,17.025284852608777,0.13199646055860742,728f206c,27.220764000000003
69,12,2025-10-31T17:05:44.016494Z,-47.832479869758735,16.913939733278795,0.1415723758400628,728f206c,27.214821
70,12,2025-10-31T17:05:49.971320Z,-47.8084883215977,16.99732673407821,0.1455336924048861,728f206c,27.221587
71,12,2025-10-31T17:05:55.895568Z,-47.78461214189726,16.96323949174241,0.14840173727082848,728f206c,27.230756
72,12,2025-10-31T17:06:01.879362Z,-47.76048804615369,16.922819233119768,0.14963579526637333,728f206c,27.203222000000004
73,12,2025-10-31T17:06:07.830326Z,-47.73648839674284,16.984936351277554,0.1332783550918903,728f206c,27.232003
74,12,2025-10-31T17:06:13.781289Z,-47.71248085795576,17.00016382758732,0.14676182175211644,728f206c,27.227564
75,12,2025-10-31T17:06:19.746415Z,-47.688408255780466,17.016445690376838,0.15334647422096145,728f206c,27.205401000000002
76,12,2025-10-31T17:06:25.664548Z,-47.664517449038605,16.80845803261092,0.14855427549888964,728f206c,27.209003000000003
77,12,2025-10-31T17:06:31.579463Z,-47.640631818000465,16.85299180380201,0.1346904018703634,728f206c,27.22842
78,12,2025-10-31T17:06:37.548451Z,-47.61651990386819,16.947596243522018,0.14644596722340972,728f206c,27.215535000000003
79,12,2025-10-31T17:06:43.508426Z,-47.59243644965461,17.01789129204047,0.13639970317049813,728f206c,27.265524
80,12,2025-10-31T17:06:49.460355Z,-47.56837757693004,16.90102258185668,0.1393342847830354,728f206c,27.2412
81,12,2025-10-31T17:06:55.405525Z,-47.5443381079526,16.948285909193366,0.14696867967019367,728f206c,27.247985
82,12,2025-10-31T17:07:01.380307Z,-47.520170924755696,16.910846276422774,0.1451778206751982,728f206c,27.243744999999997
83,12,2025-10-31T17:07:07.326442Z,-47.49611167014014,16.98074919056682,0.1504702176512017,728f206c,27.230134999999997
84,12,2025-10-31T17:07:13.286418Z,-47.471988453768745,16.902728582739712,0.13810115069759554,728f206c,27.246869000000004
85,12,2025-10-31T17:23:44.526425Z,-43.345008021730884,16.7257955375458,0.13897499617197334,201d7288,26.771741
86,12,2025-10-31T17:23:52.777436Z,-43.30966199896456,16.616248525550176,0.13906457214186507,201d7288,26.724097
87,12,2025-10-31T17:24:01.017343Z,-43.27434658857049,16.772340777030625,0.14297013451766774,201d7288,26.751431000000004
88,12,2025-10-31T17:24:09.238421Z,-43.23909497668472,16.809565973836555,0.1546782075018973,201d7288,26.72186
89,12,2025-10-31T17:24:17.452418Z,-43.20385685357084,16.7355623790516,0.1627184184903479,201d7288,26.718026000000002
90,12,2025-10-31T17:24:25.678324Z,-43.16855072235946,16.700047321350336,0.16083156109420813,201d7288,26.732402999999998
91,12,2025-10-31T17:24:33.926438Z,-43.13313225886812,16.767268379990064,0.136171787092628,201d7288,26.742672
92,12,2025-10-31T17:24:42.163449Z,-43.09774445562968,16.64904021183711,0.15141942238695802,201d7288,26.711197
93,12,2025-10-31T17:24:50.426369Z,-43.06222824104215,16.781202077747096,0.14872943665932445,201d7288,26.717160999999997
94,12,2025-10-31T17:24:58.708440Z,-43.02661250767108,16.769509083370135,0.14903179270209427,201d7288,26.735886999999998
95,12,2025-10-31T17:25:06.967498Z,-42.99107857212805,16.79347085890889,0.17957815994435403,201d7288,26.675635
96,12,2025-10-31T17:44:08.886470Z,-37.90609515246387,16.677090135336883,0.11294612953085201,55c567fd,27.315514
97,12,2025-10-31T17:44:16.122480Z,-37.87273925219636,16.53504855293933,0.10333502547055379,55c567fd,27.31389
98,12,2025-10-31T17:44:23.344409Z,-37.83943344300787,16.629645208525332,0.11090987332063815,55c567fd,27.320691000000004
99,12,2025-10-31T17:44:30.573498Z,-37.80607977660472,16.61792476605716,0.11326366098621395,55c567fd,27.325191000000004
100,12,2025-10-31T17:44:37.778448Z,-37.772822701831885,16.55056709816559,0.13068615859761123,55c567fd,27.306319000000002
101,12,2025-10-31T17:44:44.974466Z,-37.739592115824,16.55895232169467,0.12135597607452218,55c567fd,27.299197999999997
102,12,2025-10-31T17:44:52.194463Z,-37.706235981046156,16.696503387256715,0.11106878807297756,55c567fd,27.294365
103,12,2025-10-31T17:44:59.425484Z,-37.67281403009627,16.676208556190414,0.10291871476558576,55c567fd,27.320774
104,12,2025-10-31T17:45:06.644435Z,-37.63943299603298,16.613011408771506,0.108562552332745,55c567fd,27.329347
105,12,2025-10-31T17:45:21.085475Z,-37.57261178105723,16.575071932711992,0.11708311962020829,55c567fd,27.310001
106,12,2025-10-31T17:45:28.289460Z,-37.5392554098457,16.566825441064225,0.11696015884052141,55c567fd,27.314500000000002
107,12,2025-10-31T17:45:35.462464Z,-37.506027743001745,16.674297573938507,0.11413393360872129,55c567fd,27.326475000000002
108,12,2025-10-31T17:45:42.671438Z,-37.47261861540001,16.58724485421681,0.11768930112801249,55c567fd,27.313900000000004
109,12,2025-10-31T17:45:49.817486Z,-37.43948642078908,16.66740636202795,0.10752715017612993,55c567fd,27.31073
110,12,2025-10-31T17:45:57.014470Z,-37.406103271231956,16.507258673339972,0.11851190954499045,55c567fd,27.304505
111,12,2025-10-31T17:48:20.920428Z,-36.73546330439481,16.563791525260925,0.1116978689322227,55c567fd,27.323191
112,12,2025-10-31T17:59:18.599420Z,-33.59237459195597,16.268648601542605,0.16399220059502828,201d7288,26.710496
113,12,2025-10-31T17:59:32.968403Z,-33.5222325794639,16.242008596581332,0.158577864536637,201d7288,26.707169
114,12,2025-10-31T17:59:40.186388Z,-33.48697377364933,16.201891499224104,0.14865503703541297,201d7288,26.713281000000002
115,12,2025-10-31T17:59:47.430404Z,-33.45157145491449,16.19942740558037,0.17448248400627495,201d7288,26.694602000000003
116,12,2025-10-31T17:59:54.645412Z,-33.41629460310558,16.233513351952766,0.16282024508334333,201d7288,26.711532
117,12,2025-10-31T18:19:40.381085Z,-27.388618638693796,15.97825709713291,0.13217509829389196,9fdb62f9,27.408133999999997
118,12,2025-10-31T18:19:48.152115Z,-27.347544187628472,16.068608300247327,0.13900205467546153,9fdb62f9,27.396152
119,12,2025-10-31T18:19:55.927168Z,-27.30642719399759,15.902862799754992,0.12920381096933634,9fdb62f9,27.398356
120,12,2025-10-31T18:20:11.435111Z,-27.224352550550037,15.996199340943573,0.12517930180345313,9fdb62f9,27.402254
121,12,2025-10-31T18:20:26.961078Z,-27.142097502437604,15.923129033293709,0.1286028585413248,9fdb62f9,27.406888000000002
122,12,2025-10-31T18:20:42.392094Z,-27.060261084948642,15.971812288385133,0.12199049360093597,9fdb62f9,27.408113
123,12,2025-10-31T18:20:50.133111Z,-27.0191758570611,15.976088215012027,0.1271872666936435,9fdb62f9,27.396358
124,12,2025-10-31T18:20:57.864149Z,-26.978122408906657,15.992473691108904,0.12286586923958988,9fdb62f9,27.396532
125,12,2025-10-31T18:21:05.637110Z,-26.936824982479415,16.027454156188483,0.14651176285882306,9fdb62f9,27.375311000000004
126,12,2025-10-31T18:35:36.800118Z,-22.168789885717587,15.762018837050466,0.14973570676695655,4f398cb9,27.574916
127,12,2025-10-31T18:35:46.651120Z,-22.113247190149323,15.789186542293894,0.11821551776733881,4f398cb9,27.568213999999998
128,12,2025-10-31T18:35:56.536080Z,-22.05747547191821,15.692765685626613,0.12441516577973925,4f398cb9,27.591541999999997
129,12,2025-10-31T18:36:06.424097Z,-22.001648832444477,15.729814103503813,0.12240109774426043,4f398cb9,27.602876000000002
130,12,2025-10-31T18:36:16.266088Z,-21.946044600954693,15.79053272374764,0.12952568932841083,4f398cb9,27.587919
131,12,2025-10-31T18:36:36.029086Z,-21.834276750777594,15.80924823746112,0.1421825453457632,4f398cb9,27.611993
132,12,2025-10-31T18:36:45.920161Z,-21.77828196881641,15.749434751538516,0.1346792594128732,4f398cb9,27.600569
133,12,2025-10-31T18:36:55.818156Z,-21.722210102604393,15.739427496251247,0.13307074208855982,4f398cb9,27.583880999999998
134,12,2025-10-31T18:37:05.715025Z,-21.666106665752135,15.621323304498283,0.12306046491461016,4f398cb9,27.612779000000003
135,12,2025-10-31T18:54:22.146498Z,-15.57415462361186,15.298085816685623,0.09151540417328659,55c567fd,27.310116999999998
136,12,2025-10-31T18:54:29.334389Z,-15.530362319737977,15.35613726234009,0.08433210492451852,55c567fd,27.324896000000003
137,12,2025-10-31T18:54:31.958555Z,-15.514369112341301,15.205603346487015,0.12392088200138023,7c4ede33,27.101627
138,12,2025-10-31T18:54:36.540627Z,-15.486436288416687,15.405659420123257,0.1005152565981901,55c567fd,27.290156000000003
139,12,2025-10-31T18:54:39.083683Z,-15.470929698369801,15.112150778382256,0.10530972646911586,7c4ede33,27.113363999999997
140,12,2025-10-31T18:54:46.439587Z,-15.426060767364737,15.165407494545285,0.11400090964987955,7c4ede33,27.104402
141,12,2025-10-31T18:54:50.913512Z,-15.398759879165302,15.301797438282737,0.09659379543221189,55c567fd,27.282724
